,date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
239,2024-01-17,774.37,787.93,768.35,787.43,769.07,617255,617255,13.06,1.69,779.52,"January 17, 24",0.0169
240,2024-01-16,803.79,808.99,788.66,791.38,772.92,895285,895285,-12.41,-1.54,798.205,"January 16, 24",-0.0154
241,2024-01-12,785.0,802.34,782.76,799.6,780.95,880587,880587,14.6,1.86,792.425,"January 12, 24",0.0186
242,2024-01-11,796.96,799.98,787.08,792.61,774.12,736037,736037,-4.35,-0.54582,794.1575,"January 11, 24",-0.0054582
243,2024-01-10,794.89,799.05,787.87,792.36,773.88,511033,511033,-2.53,-0.31828,793.5425,"January 10, 24",-0.0031828
244,2024-01-09,792.65,795.14,787.14,794.52,775.99,454753,454753,1.87,0.23592,792.3625,"January 09, 24",0.0023592
245,2024-01-08,784.43,798.01,782.91,797.19,778.6,513311,513311,12.76,1.63,790.635,"January 08, 24",0.0163
246,2024-01-05,782.81,788.76,781.46,782.83,764.57,471063,471063,0.02,0.0025549,783.965,"January 05, 24",2.5549e-05
247,2024-01-04,783.26,792.49,782.73,785.95,767.62,580200,580200,2.69,0.34344,786.1075,"January 04, 24",0.0034344
248,2024-01-03,792.41,792.41,782.33,784.15,765.86,638734,638734,-8.26,-1.04,787.825,"January 03, 24",-0.0104
249,2024-01-02,804.15,808.14,795.43,800.3,781.64,660044,660044,-3.85,-0.47877,802.005,"January 02, 24",-0.0047877
250,2023-12-29,812.6,816.17,808.64,811.8,792.87,318557,318557,-0.8,-0.09844942,812.3025,"December 29, 23",-0.0009844942
251,2023-12-28,809.88,817.62,809.88,814.41,795.42,311500,311500,4.53,0.55934,812.9475,"December 28, 23",0.0055934
252,2023-12-27,809.17,813.25,808.63,813.25,794.28,298000,298000,4.08,0.50422,811.075,"December 27, 23",0.0050422
253,2023-12-26,803.44,809.1,803.44,806.61,787.8,280600,280600,3.17,0.39455,805.6475,"December 26, 23",0.0039455
254,2023-12-22,801.98,807.52,800.15,802.42,783.71,426577,426577,0.44,0.05486421,803.0175,"December 22, 23",0.0005486421
255,2023-12-21,795.0,799.37,791.66,799.1,780.46,341139,341139,4.1,0.51572,796.2825,"December 21, 23",0.0051572
256,2023-12-20,797.76,805.41,788.84,789.23,770.82,547939,547939,-8.53,-1.07,795.31,"December 20, 23",-0.0107
257,2023-12-19,801.07,814.42,798.95,801.38,782.69,756497,756497,0.31,0.03869824,803.955,"December 19, 23",0.0003869824
258,2023-12-18,812.0,815.0,795.8,796.44,777.87,916400,916400,-15.56,-1.92,804.81,"December 18, 23",-0.0192
259,2023-12-15,791.9,819.0,789.47,819.0,799.9,2702962,2702962,27.1,3.42,804.8425,"December 15, 23",0.0342
260,2023-12-14,782.93,807.6,781.94,807.13,788.31,1197486,1197486,24.2,3.09,794.9,"December 14, 23",0.0309
261,2023-12-13,759.0,777.19,754.81,773.43,755.39,600130,600130,14.43,1.9,766.1075,"December 13, 23",0.019
262,2023-12-12,755.0,759.44,752.67,759.29,741.58,607732,607732,4.29,0.56821,756.6,"December 12, 23",0.0056821
263,2023-12-11,745.8,755.23,744.32,752.41,734.86,781300,781300,6.61,0.8863,749.44,"December 11, 23",0.008863
264,2023-12-08,743.15,747.79,742.22,744.73,727.36,456111,456111,1.58,0.21261,744.4725,"December 08, 23",0.0021261
265,2023-12-07,745.44,749.89,742.6,745.44,728.05,784364,784364,0.0,0.0,745.8425,"December 07, 23",0.0
266,2023-12-06,754.52,756.59,742.46,743.07,725.74,624800,624800,-11.45,-1.52,749.16,"December 06, 23",-0.0152
267,2023-12-05,755.62,755.62,748.18,754.3,731.82,860700,860700,-1.32,-0.17469,753.43,"December 05, 23",-0.0017469
268,2023-12-04,751.84,757.92,749.5,756.43,733.89,767900,767900,4.59,0.6105,753.9225,"December 04, 23",0.006105
269,2023-12-01,750.0,761.38,748.66,756.35,733.81,746714,746714,6.35,0.84667,754.0975,"December 01, 23",0.0084667
270,2023-11-30,748.16,751.89,744.69,751.23,728.85,961321,961321,3.07,0.41034,748.9925,"November 30, 23",0.0041034
271,2023-11-29,742.28,751.27,742.28,747.3,725.03,750055,750055,5.02,0.67629,745.7825,"November 29, 23",0.0067629
272,2023-11-28,725.86,738.83,725.86,736.76,714.81,610257,610257,10.9,1.5,731.8275,"November 28, 23",0.015
273,2023-11-27,727.2,732.05,724.54,730.68,708.91,868110,868110,3.48,0.47855,728.6175,"November 27, 23",0.0047855
274,2023-11-24,726.72,730.74,726.64,730.1,708.35,279619,279619,3.38,0.4651,728.55,"November 24, 23",0.004651
275,2023-11-22,727.0,730.28,725.98,727.14,705.47,498141,498141,0.14,0.01925722,727.6,"November 22, 23",0.0001925722
276,2023-11-21,719.8,726.6,718.73,724.64,703.05,642960,642960,4.84,0.67241,722.4425,"November 21, 23",0.0067241
277,2023-11-20,714.39,721.66,712.11,720.92,699.44,668329,668329,6.53,0.91407,717.27,"November 20, 23",0.0091407
278,2023-11-17,719.84,720.84,713.65,716.86,695.5,715619,715619,-2.98,-0.41398,717.7975,"November 17, 23",-0.0041398
279,2023-11-16,709.34,715.1,708.75,714.9,693.6,559046,559046,5.56,0.78383,712.0225,"November 16, 23",0.0078383
280,2023-11-15,698.17,711.32,697.7,708.84,687.72,747461,747461,10.67,1.53,704.0075,"November 15, 23",0.0153
281,2023-11-14,673.0,699.07,673.0,697.35,676.57,1011079,1011079,24.35,3.62,685.605,"November 14, 23",0.0362
282,2023-11-13,660.82,664.37,658.14,661.45,641.74,356400,356400,0.63,0.0953361,661.195,"November 13, 23",0.000953361
283,2023-11-10,656.58,665.45,653.88,665.0,645.19,522796,522796,8.42,1.28,660.2275,"November 10, 23",0.0128
284,2023-11-09,656.73,660.6,650.63,651.82,632.4,437166,437166,-4.91,-0.74764,654.945,"November 09, 23",-0.0074764
285,2023-11-08,648.43,655.66,648.43,654.95,635.43,482206,482206,6.52,1.01,651.8675,"November 08, 23",0.0101
286,2023-11-07,652.82,653.5,646.91,648.59,629.26,440812,440812,-4.23,-0.64796,650.455,"November 07, 23",-0.0064796
287,2023-11-06,656.62,660.26,650.36,653.22,633.76,469400,469400,-3.4,-0.5178,655.115,"November 06, 23",-0.005178
288,2023-11-03,654.82,662.16,654.26,657.97,638.36,894281,894281,3.15,0.48105,657.3025,"November 03, 23",0.0048105
289,2023-11-02,623.77,645.14,623.77,644.49,625.29,1174064,1174064,20.72,3.32,634.2925,"November 02, 23",0.0332
290,2023-11-01,614.49,617.97,607.67,616.21,597.85,537118,537118,1.72,0.27991,614.085,"November 01, 23",0.0027991
291,2023-10-31,608.95,612.87,604.41,612.28,594.04,508904,508904,3.33,0.54684,609.6275,"October 31, 23",0.0054684
292,2023-10-30,602.84,610.69,600.26,607.12,589.03,528143,528143,4.28,0.70997,605.2275,"October 30, 23",0.0070997
293,2023-10-27,607.07,608.97,596.18,598.08,580.26,543055,543055,-8.99,-1.48,602.575,"October 27, 23",-0.0148
294,2023-10-26,607.19,617.89,606.49,607.07,588.98,856531,856531,-0.12,-0.01976317,609.66,"October 26, 23",-0.0001976317
295,2023-10-25,608.25,611.59,603.49,608.68,590.54,562157,562157,0.43,0.07069462,608.0025,"October 25, 23",0.0007069462
296,2023-10-24,617.27,620.42,610.76,612.39,594.14,657313,657313,-4.88,-0.79058,615.21,"October 24, 23",-0.0079058
297,2023-10-23,611.44,619.47,610.45,614.73,596.41,469527,469527,3.29,0.53807,614.0225,"October 23, 23",0.0053807
298,2023-10-20,623.25,626.07,613.12,614.83,596.51,850352,850352,-8.42,-1.35,619.3175,"October 20, 23",-0.0135
299,2023-10-19,625.65,629.5,619.11,622.51,603.96,1040825,1040825,-3.14,-0.50188,624.1925,"October 19, 23",-0.0050188
300,2023-10-18,635.0,635.0,615.45,616.69,598.31,664518,664518,-18.31,-2.88,625.535,"October 18, 23",-0.0288
301,2023-10-17,631.3,639.87,629.68,636.1,617.15,578584,578584,4.8,0.76034,634.2375,"October 17, 23",0.0076034
302,2023-10-16,630.51,641.62,628.42,635.45,616.52,695481,695481,4.94,0.78349,634.0,"October 16, 23",0.0078349
303,2023-10-13,628.17,636.01,620.0,627.66,608.96,1263504,1263504,-0.51,-0.08118821,627.96,"October 13, 23",-0.0008118821
304,2023-10-12,643.23,644.27,632.06,636.17,617.21,744225,744225,-7.06,-1.1,638.9325,"October 12, 23",-0.011
305,2023-10-11,645.64,648.64,638.1,642.67,623.52,515129,515129,-2.97,-0.46001,643.7625,"October 11, 23",-0.0046001
306,2023-10-10,643.62,649.4,641.7,641.95,622.82,626700,626700,-1.67,-0.25947,644.1675,"October 10, 23",-0.0025947
307,2023-10-09,641.5,647.86,640.5,643.62,624.44,536106,536106,2.12,0.33048,643.37,"October 09, 23",0.0033048
308,2023-10-06,635.02,651.51,634.54,648.26,628.94,608300,608300,13.24,2.08,642.3325,"October 06, 23",0.0208
309,2023-10-05,633.65,642.87,632.01,640.3,621.22,496968,496968,6.65,1.05,637.2075,"October 05, 23",0.0105
310,2023-10-04,629.03,638.37,625.38,636.53,617.56,546776,546776,7.5,1.19,632.3275,"October 04, 23",0.0119
311,2023-10-03,637.73,637.73,623.6,625.47,606.83,678693,678693,-12.26,-1.92,631.1325,"October 03, 23",-0.0192
312,2023-10-02,644.71,646.25,638.74,643.04,623.88,569041,569041,-1.67,-0.25903,643.185,"October 02, 23",-0.0025903
313,2023-09-29,652.8,656.82,645.54,646.49,627.23,539900,539900,-6.31,-0.96661,650.4125,"September 29, 23",-0.0096661
314,2023-09-28,643.02,647.54,640.67,645.24,626.01,696100,696100,2.22,0.34525,644.1175,"September 28, 23",0.0034525
315,2023-09-27,647.68,648.45,640.31,643.39,624.22,548800,548800,-4.29,-0.66236,644.9575,"September 27, 23",-0.0066236
316,2023-09-26,652.12,654.49,645.82,646.72,627.45,589068,589068,-5.4,-0.82807,649.7875,"September 26, 23",-0.0082807
317,2023-09-25,655.02,659.97,653.03,657.55,637.96,458300,458300,2.53,0.38625,656.3925,"September 25, 23",0.0038625
318,2023-09-22,670.99,671.72,659.33,660.1,640.43,468469,468469,-10.89,-1.62,665.535,"September 22, 23",-0.0162
319,2023-09-21,676.74,676.74,665.65,668.83,648.9,547702,547702,-7.91,-1.17,671.99,"September 21, 23",-0.0117
320,2023-09-20,691.0,694.69,682.67,683.48,663.11,334100,334100,-7.52,-1.09,687.96,"September 20, 23",-0.0109
321,2023-09-19,693.66,695.57,685.66,688.96,668.43,428147,428147,-4.7,-0.67757,690.9625,"September 19, 23",-0.0067757
322,2023-09-18,696.32,699.48,690.06,694.89,674.18,494419,494419,-1.43,-0.20537,695.1875,"September 18, 23",-0.0020537
323,2023-09-15,701.86,705.15,695.33,697.41,676.63,2816120,2816120,-4.45,-0.63403,699.9375,"September 15, 23",-0.0063403
324,2023-09-14,703.71,709.06,698.33,706.81,685.75,660200,660200,3.1,0.44052,704.4775,"September 14, 23",0.0044052
325,2023-09-13,698.84,704.22,694.0,697.23,676.45,645200,645200,-1.61,-0.23038,698.5725,"September 13, 23",-0.0023038
326,2023-09-12,693.35,702.73,692.08,697.34,676.56,404020,404020,3.99,0.57547,696.375,"September 12, 23",0.0057547
327,2023-09-11,695.46,697.95,691.99,695.93,675.19,563500,563500,0.47,0.06758117,695.3325,"September 11, 23",0.0006758117
328,2023-09-08,692.18,693.55,686.72,690.62,670.04,352400,352400,-1.56,-0.22537,690.7675,"September 08, 23",-0.0022537
329,2023-09-07,682.68,692.65,679.95,691.06,670.47,453053,453053,8.38,1.23,686.585,"September 07, 23",0.0123
330,2023-09-06,692.96,699.32,688.7,694.18,668.64,426749,426749,1.22,0.17606,693.79,"September 06, 23",0.0017606
331,2023-09-05,705.57,708.29,695.49,695.93,670.33,556823,556823,-9.64,-1.37,701.32,"September 05, 23",-0.0137
332,2023-09-01,704.2,706.99,701.4,706.19,680.21,454556,454556,1.99,0.28259,704.695,"September 01, 23",0.0028259
333,2023-08-31,697.87,704.44,693.8,700.54,674.77,617100,617100,2.67,0.38259,699.1625,"August 31, 23",0.0038259
334,2023-08-30,691.78,699.5,689.81,695.81,670.21,483900,483900,4.03,0.58256,694.225,"August 30, 23",0.0058256
335,2023-08-29,678.65,691.46,676.55,691.03,665.61,502632,502632,12.38,1.82,684.4225,"August 29, 23",0.0182
336,2023-08-28,681.31,683.54,674.63,679.0,654.02,430900,430900,-2.31,-0.33905,679.62,"August 28, 23",-0.0033905
337,2023-08-25,676.0,682.2,671.26,675.96,651.1,275208,275208,-0.04,-0.00591716,676.355,"August 25, 23",-5.91716e-05
338,2023-08-24,678.78,688.58,672.97,673.16,648.4,317924,317924,-5.62,-0.82796,678.3725,"August 24, 23",-0.0082796
339,2023-08-23,668.4,680.33,667.12,678.77,653.8,386800,386800,10.37,1.55,673.655,"August 23, 23",0.0155
340,2023-08-22,671.59,674.76,664.61,665.84,641.35,332500,332500,-5.75,-0.85618,669.2,"August 22, 23",-0.0085618
341,2023-08-21,672.2,676.95,666.5,671.59,646.89,434376,434376,-0.61,-0.0907468,671.81,"August 21, 23",-0.000907468
342,2023-08-18,665.23,675.31,665.23,670.25,645.6,530594,530594,5.02,0.75463,669.005,"August 18, 23",0.0075463
343,2023-08-17,674.71,681.05,672.49,674.0,649.21,471200,471200,-0.71,-0.10523,675.5625,"August 17, 23",-0.0010523
344,2023-08-16,670.0,676.46,670.0,672.24,647.51,494700,494700,2.24,0.33433,672.175,"August 16, 23",0.0033433
345,2023-08-15,684.99,686.11,670.5,672.82,648.07,519757,519757,-12.17,-1.78,678.605,"August 15, 23",-0.0178
346,2023-08-14,692.81,694.17,688.64,692.93,667.44,395005,395005,0.12,0.01732077,692.1375,"August 14, 23",0.0001732077
347,2023-08-11,693.77,698.3,690.28,695.61,670.02,381151,381151,1.84,0.26522,694.49,"August 11, 23",0.0026522
348,2023-08-10,697.02,706.09,694.57,697.01,671.37,497116,497116,-0.01,-0.00143468,698.6725,"August 10, 23",-1.43468e-05
349,2023-08-09,695.26,699.97,691.0,692.09,666.63,447475,447475,-3.17,-0.45594,694.58,"August 09, 23",-0.0045594
350,2023-08-08,703.39,703.39,687.52,696.98,671.34,676960,676960,-6.41,-0.9113,697.82,"August 08, 23",-0.009113
351,2023-08-07,713.31,718.83,711.64,712.55,686.34,388094,388094,-0.76,-0.10655,714.0825,"August 07, 23",-0.0010655
352,2023-08-04,710.07,720.94,709.08,710.28,684.15,475126,475126,0.21,0.02957455,712.5925,"August 04, 23",0.0002957455
353,2023-08-03,710.48,712.88,705.62,710.17,684.05,585544,585544,-0.31,-0.04363247,709.7875,"August 03, 23",-0.0004363247
354,2023-08-02,722.44,723.79,713.27,717.44,691.05,649200,649200,-5.0,-0.6921,719.235,"August 02, 23",-0.006921
355,2023-08-01,733.32,735.91,730.5,732.26,705.32,359816,359816,-1.06,-0.14455,732.9975,"August 01, 23",-0.0014455
356,2023-07-31,739.99,743.32,735.61,738.85,711.67,367759,367759,-1.14,-0.15406,739.4425,"July 31, 23",-0.0015406
357,2023-07-28,738.2,746.25,734.78,738.34,711.18,522817,522817,0.14,0.01896505,739.3925,"July 28, 23",0.0001896505
358,2023-07-27,746.12,747.99,728.4,729.07,702.25,555200,555200,-17.05,-2.29,737.895,"July 27, 23",-0.0229
359,2023-07-26,743.25,749.87,741.01,743.16,715.82,552963,552963,-0.09,-0.01210898,744.3225,"July 26, 23",-0.0001210898
360,2023-07-25,752.55,752.98,742.21,746.02,718.58,610785,610785,-6.53,-0.86772,748.44,"July 25, 23",-0.0086772
361,2023-07-24,751.7,757.01,750.49,756.58,728.75,385458,385458,4.88,0.6492,753.945,"July 24, 23",0.006492
362,2023-07-21,753.24,756.32,749.75,751.21,723.58,512318,512318,-2.03,-0.2695,752.63,"July 21, 23",-0.002695
363,2023-07-20,744.02,753.37,742.5,750.88,723.26,621600,621600,6.86,0.92202,747.6925,"July 20, 23",0.0092202
364,2023-07-19,739.96,752.95,739.96,747.3,719.81,718900,718900,7.34,0.99195,745.0425,"July 19, 23",0.0099195
365,2023-07-18,725.52,740.83,723.23,738.93,711.75,790000,790000,13.41,1.85,732.1275,"July 18, 23",0.0185
366,2023-07-17,724.55,733.0,720.5,727.87,701.1,648516,648516,3.32,0.45822,726.48,"July 17, 23",0.0045822
367,2023-07-14,743.0,744.0,722.41,728.03,701.25,1064180,1064180,-14.97,-2.01,734.36,"July 14, 23",-0.0201
368,2023-07-13,732.87,740.4,727.45,739.8,712.59,928100,928100,6.93,0.9456,735.13,"July 13, 23",0.009456
369,2023-07-12,722.67,727.0,718.86,726.0,699.29,642145,642145,3.33,0.46079,723.6325,"July 12, 23",0.0046079
370,2023-07-11,699.92,710.99,699.74,710.2,684.08,504912,504912,10.28,1.47,705.2125,"July 11, 23",0.0147
371,2023-07-10,693.83,704.93,692.78,696.17,670.56,568635,568635,2.34,0.33726,696.9275,"July 10, 23",0.0033726
372,2023-07-07,678.28,691.99,677.94,684.1,658.94,435212,435212,5.82,0.85805,683.0775,"July 07, 23",0.0085805
373,2023-07-06,685.0,686.5,674.8,680.63,655.59,675300,675300,-4.37,-0.63796,681.7325,"July 06, 23",-0.0063796
374,2023-07-05,691.67,700.63,685.87,692.83,667.34,681430,681430,1.16,0.16771,692.75,"July 05, 23",0.0016771
375,2023-07-03,690.0,702.16,689.74,693.58,668.07,376900,376900,3.58,0.51884,693.87,"July 03, 23",0.0051884
376,2023-06-30,695.12,695.98,690.45,691.14,665.72,921900,921900,-3.98,-0.57256,693.1725,"June 30, 23",-0.0057256
377,2023-06-29,686.7,690.91,681.98,688.21,662.89,524732,524732,1.51,0.21989,686.95,"June 29, 23",0.0021989
378,2023-06-28,684.64,685.77,680.12,685.22,660.01,368196,368196,0.58,0.08471606,683.9375,"June 28, 23",0.0008471606
379,2023-06-27,683.43,688.34,677.76,684.64,659.46,528600,528600,1.21,0.17705,683.5425,"June 27, 23",0.0017705
380,2023-06-26,678.08,684.99,678.08,680.17,655.15,404036,404036,2.09,0.30822,680.33,"June 26, 23",0.0030822
381,2023-06-23,670.35,682.93,670.0,680.45,655.42,686000,686000,10.1,1.51,675.9325,"June 23, 23",0.0151
382,2023-06-22,684.41,684.51,675.37,679.38,654.39,361385,361385,-5.03,-0.73494,680.9175,"June 22, 23",-0.0073494
383,2023-06-21,690.72,696.15,686.4,689.04,663.69,489300,489300,-1.68,-0.24322,690.5775,"June 21, 23",-0.0024322
384,2023-06-20,695.69,696.46,687.5,690.95,665.53,698131,698131,-4.74,-0.68134,692.65,"June 20, 23",-0.0068134
385,2023-06-16,715.45,716.36,702.35,702.78,676.93,1281900,1281900,-12.67,-1.77,709.235,"June 16, 23",-0.0177
386,2023-06-15,693.13,712.74,691.82,711.19,685.03,644400,644400,18.06,2.61,702.22,"June 15, 23",0.0261
387,2023-06-14,690.72,705.17,690.03,692.45,666.98,678070,678070,1.73,0.25046,694.5925,"June 14, 23",0.0025046
388,2023-06-13,685.33,693.09,685.0,689.09,663.74,624081,624081,3.76,0.54864,688.1275,"June 13, 23",0.0054864
389,2023-06-12,684.61,689.12,682.26,682.38,657.28,435032,435032,-2.23,-0.32573,684.5925,"June 12, 23",-0.0032573
390,2023-06-09,682.39,686.45,677.27,684.4,659.22,465361,465361,2.01,0.29455,682.6275,"June 09, 23",0.0029455
391,2023-06-08,675.32,681.9,666.01,680.58,655.55,521800,521800,5.26,0.77889,675.9525,"June 08, 23",0.0077889
392,2023-06-07,679.0,680.03,670.19,678.23,653.28,534152,534152,-0.77,-0.1134,676.8625,"June 07, 23",-0.001134
393,2023-06-06,673.34,685.61,673.34,684.92,654.91,748659,748659,11.58,1.72,679.3025,"June 06, 23",0.0172
394,2023-06-05,681.45,683.76,674.22,676.49,646.85,589214,589214,-4.96,-0.72786,678.98,"June 05, 23",-0.0072786
395,2023-06-02,676.17,685.0,676.17,681.86,651.98,559847,559847,5.69,0.8415,679.8,"June 02, 23",0.008415
396,2023-06-01,663.57,671.45,660.37,668.84,639.53,569844,569844,5.27,0.79419,666.0575,"June 01, 23",0.0079419
397,2023-05-31,671.8,674.61,656.36,657.55,628.74,1898504,1898504,-14.25,-2.12,665.08,"May 31, 23",-0.0212
398,2023-05-30,677.54,680.69,668.89,673.58,644.07,504255,504255,-3.96,-0.58447,675.175,"May 30, 23",-0.0058447
399,2023-05-26,664.88,675.25,662.77,672.3,642.84,533964,533964,7.42,1.12,668.8,"May 26, 23",0.0112
400,2023-05-25,655.32,663.12,653.4,660.52,631.58,522806,522806,5.2,0.79351,658.09,"May 25, 23",0.0079351
401,2023-05-24,653.01,656.51,648.45,655.0,626.3,554597,554597,1.99,0.30474,653.2425,"May 24, 23",0.0030474
402,2023-05-23,666.52,671.97,659.29,661.53,632.54,713300,713300,-4.99,-0.74866,664.8275,"May 23, 23",-0.0074866
403,2023-05-22,666.33,675.77,666.29,671.39,641.97,648841,648841,5.06,0.75938,669.945,"May 22, 23",0.0075938
404,2023-05-19,673.44,676.53,662.71,666.7,637.49,1362515,1362515,-6.74,-1.0,669.845,"May 19, 23",-0.01
405,2023-05-18,650.57,673.17,649.46,669.33,640.0,1125900,1125900,18.76,2.88,660.6325,"May 18, 23",0.0288
406,2023-05-17,640.23,651.62,638.53,650.64,622.13,478328,478328,10.41,1.63,645.255,"May 17, 23",0.0163
407,2023-05-16,642.59,643.92,633.23,633.83,606.06,362714,362714,-8.76,-1.36,638.3925,"May 16, 23",-0.0136
408,2023-05-15,645.18,650.26,642.7,644.75,616.5,501900,501900,-0.43,-0.06664807,645.7225,"May 15, 23",-0.0006664807
409,2023-05-12,646.56,651.2,642.95,645.1,616.83,906200,906200,-1.46,-0.22581,646.4525,"May 12, 23",-0.0022581
410,2023-05-11,630.17,643.49,627.62,642.02,613.89,726100,726100,11.85,1.88,635.825,"May 11, 23",0.0188
411,2023-05-10,643.95,644.95,624.5,629.18,601.61,622532,622532,-14.77,-2.29,635.645,"May 10, 23",-0.0229
412,2023-05-09,639.0,643.49,633.63,635.57,607.72,441700,441700,-3.43,-0.53678,637.9225,"May 09, 23",-0.0053678
413,2023-05-08,646.25,647.0,640.78,643.14,614.96,374512,374512,-3.11,-0.48124,644.2925,"May 08, 23",-0.0048124
414,2023-05-05,642.19,644.66,637.55,644.48,616.24,484312,484312,2.29,0.35659,642.22,"May 05, 23",0.0035659
415,2023-05-04,638.55,638.55,628.23,631.66,603.98,589364,589364,-6.89,-1.08,634.2475,"May 04, 23",-0.0108
416,2023-05-03,657.42,662.97,640.25,642.41,614.26,430726,430726,-15.01,-2.28,650.7625,"May 03, 23",-0.0228
417,2023-05-02,657.73,658.59,635.28,651.46,622.92,719727,719727,-6.27,-0.95328,650.765,"May 02, 23",-0.0095328
418,2023-05-01,675.08,675.59,662.18,662.97,633.92,560200,560200,-12.11,-1.79,668.955,"May 01, 23",-0.0179
419,2023-04-28,659.83,672.03,658.95,671.2,641.79,529088,529088,11.37,1.72,665.5025,"April 28, 23",0.0172
420,2023-04-27,657.25,663.53,655.27,662.68,633.64,393937,393937,5.43,0.82617,659.6825,"April 27, 23",0.0082617
421,2023-04-26,655.69,661.74,647.42,650.67,622.16,434700,434700,-5.02,-0.76561,653.88,"April 26, 23",-0.0076561
422,2023-04-25,670.64,671.73,658.46,659.71,630.8,552376,552376,-10.93,-1.63,665.135,"April 25, 23",-0.0163
423,2023-04-24,682.28,682.28,673.1,674.19,644.65,451863,451863,-8.09,-1.19,677.9625,"April 24, 23",-0.0119
424,2023-04-21,695.53,696.27,678.92,680.94,651.1,774571,774571,-14.59,-2.1,687.915,"April 21, 23",-0.021
425,2023-04-20,690.47,698.93,690.47,696.38,665.87,580400,580400,5.91,0.85594,694.0625,"April 20, 23",0.0085594
426,2023-04-19,690.98,699.5,690.01,695.24,664.78,348118,348118,4.26,0.61652,693.9325,"April 19, 23",0.0061652
427,2023-04-18,700.37,701.23,689.86,694.03,663.62,593867,593867,-6.34,-0.90524,696.3725,"April 18, 23",-0.0090524
428,2023-04-17,691.33,699.1,690.79,698.36,667.76,586124,586124,7.03,1.02,694.895,"April 17, 23",0.0102
429,2023-04-14,680.23,704.01,678.06,691.33,661.04,1117759,1117759,11.1,1.63,688.4075,"April 14, 23",0.0163
430,2023-04-13,663.37,671.58,658.53,670.73,641.34,694023,694023,7.36,1.11,666.0525,"April 13, 23",0.0111
431,2023-04-12,676.15,677.64,663.36,665.97,636.79,481368,481368,-10.18,-1.51,670.78,"April 12, 23",-0.0151
432,2023-04-11,662.0,671.44,661.85,669.68,640.34,535868,535868,7.68,1.16,666.2425,"April 11, 23",0.0116
433,2023-04-10,652.35,659.83,650.79,659.82,630.91,393846,393846,7.47,1.15,655.6975,"April 10, 23",0.0115
434,2023-04-06,656.6,659.06,653.99,656.4,627.64,441769,441769,-0.2,-0.03045995,656.5125,"April 06, 23",-0.0003045995
435,2023-04-05,652.38,656.87,651.29,656.04,627.29,426144,426144,3.66,0.56102,654.145,"April 05, 23",0.0056102
436,2023-04-04,665.89,669.65,653.84,659.11,630.23,525148,525148,-6.78,-1.02,662.1225,"April 04, 23",-0.0102
437,2023-04-03,664.52,670.21,656.48,666.41,637.21,622800,622800,1.89,0.28442,664.405,"April 03, 23",0.0028442
438,2023-03-31,665.09,669.15,662.61,669.12,639.8,516338,516338,4.03,0.60593,666.4925,"March 31, 23",0.0060593
439,2023-03-30,663.51,667.62,657.1,661.04,632.08,392516,392516,-2.47,-0.37226,662.3175,"March 30, 23",-0.0037226
440,2023-03-29,652.03,657.74,651.0,657.22,628.42,589300,589300,5.19,0.79598,654.4975,"March 29, 23",0.0079598
441,2023-03-28,646.34,649.9,641.38,646.24,617.92,373355,373355,-0.1,-0.01547173,645.965,"March 28, 23",-0.0001547173
442,2023-03-27,654.53,656.77,646.48,648.32,619.91,411100,411100,-6.21,-0.94877,651.525,"March 27, 23",-0.0094877
443,2023-03-24,642.81,647.82,638.09,644.88,616.62,574156,574156,2.07,0.32202,643.4,"March 24, 23",0.0032202
444,2023-03-23,653.28,660.99,645.55,651.78,623.22,483400,483400,-1.5,-0.22961,652.9,"March 23, 23",-0.0022961
445,2023-03-22,660.08,667.45,647.89,648.32,619.91,480147,480147,-11.76,-1.78,655.935,"March 22, 23",-0.0178
446,2023-03-21,659.93,665.18,658.54,662.15,633.14,791208,791208,2.22,0.3364,661.45,"March 21, 23",0.003364
447,2023-03-20,647.47,652.44,639.53,643.56,615.36,924205,924205,-3.91,-0.60389,645.75,"March 20, 23",-0.0060389
448,2023-03-17,638.71,638.71,623.85,636.71,608.81,2701514,2701514,-2.0,-0.31313,634.495,"March 17, 23",-0.0031313
449,2023-03-16,627.3,645.38,621.3,636.98,609.07,726468,726468,9.68,1.54,632.74,"March 16, 23",0.0154
450,2023-03-15,621.0,634.5,620.0,631.74,604.06,1130000,1130000,10.74,1.73,626.81,"March 15, 23",0.0173
451,2023-03-14,646.41,648.0,624.71,637.83,609.88,928717,928717,-8.58,-1.33,639.2375,"March 14, 23",-0.0133
452,2023-03-13,625.02,643.23,624.09,625.77,598.35,997665,997665,0.75,0.12,629.5275,"March 13, 23",0.0012
453,2023-03-10,647.7,651.46,628.48,635.03,607.21,961016,961016,-12.67,-1.96,640.6675,"March 10, 23",-0.0196
454,2023-03-09,674.49,675.23,650.0,651.28,622.74,787204,787204,-23.21,-3.44,662.75,"March 09, 23",-0.0344
455,2023-03-08,676.62,680.33,672.65,674.36,644.81,555013,555013,-2.26,-0.33401,675.99,"March 08, 23",-0.0033401
456,2023-03-07,688.39,688.98,673.17,674.66,645.1,417413,417413,-13.73,-1.99,681.3,"March 07, 23",-0.0199
457,2023-03-06,688.35,698.79,687.56,688.39,658.23,543333,543333,0.04,0.005811,690.7725,"March 06, 23",5.811e-05
